[0.0, 0.25, 0.5, 0.75, 1.0] 
CD : 
[100.0, 0.06566582799999998, 5.867327100741788e-9, 100.0] 
[99.425, 0.09324997499999997, 0.2015103991012194, 96.0] 
[99.27000000000001, 0.10945794000000002, 0.3613843796703901, 94.0] 
[99.025, 0.12854823, 0.4789734595417159, 90.0] 
[96.60000000000001, 0.12716868600000006, 0.5674216609476488, 70.0] 
MU : 
[99.91499999999999, 0.025341234999999997, 0.0016311396777047172, 99.0] 
[99.565, 0.0064084229999999956, 0.20162177075459817, 96.0] 
[98.71999999999997, 0.0068986550000000035, 0.36245316179408144, 82.0] 
[98.53, 0.006091559, 0.479781259427598, 77.0] 
[95.97500000000001, 0.006028125999999999, 0.5685022133972523, 47.0] 
